"","valve","Timestamp","p1","p2","p1_abs","p2_abs","Headloss","Velocity","Flow","kv","Zv","sigma_0","sigma_1","sigma_2","level","scenarios_id"
"6388","RIKO_01",3M 0S,17.24,7.04,24.5104375797459,14.3104375797459,10.2,3.32,2610,9303.42631380883,18.1561184497024,2.23581026898438,1.23581026898438,1.17129770751588,4.45,"0153"
"6389","RIKO_01",4M 0S,17.06,7.04,24.3304375797459,14.3104375797459,10.02,3.32,2610,9386.61807055103,17.8357163594136,2.25801045345716,1.25801045345716,1.19122188914389,4.27,"0153"
"6390","RIKO_01",5M 0S,16.88,7.04,24.1504375797459,14.3104375797459,9.84,3.32,2610,9472.08221371704,17.5153142691247,2.28102283980088,1.28102283980088,1.21183563502645,4.09,"0153"
"6391","RIKO_01",6M 0S,16.71,7.04,23.9804375797459,14.3104375797459,9.67,3.32,2610,9554.97975172333,17.212712294963,2.30354340678808,1.30354340678808,1.23197013501633,3.91,"0153"
"6392","RIKO_01",7M 0S,16.53,7.04,23.8004375797459,14.3104375797459,9.49,3.32,2610,9645.17033823302,16.8923102046741,2.32826815001483,1.32826815001483,1.25403133348189,3.73,"0153"
"6393","RIKO_01",8M 0S,16.36,7.04,23.6304375797459,14.3104375797459,9.32,3.32,2610,9732.73843401192,16.5897082305124,2.35249621712883,1.35249621712883,1.2756048782047,3.55,"0153"
"6394","RIKO_01",9M 0S,16.18,7.04,23.4504375797459,14.3104375797459,9.14,3.32,2610,9828.10777347309,16.2693061402235,2.37913181002633,1.37913181002633,1.29927151924059,3.37,"0153"
"6395","RIKO_01",10M 0S,16.01,7.04,23.2804375797459,14.3104375797459,8.97,3.32,2610,9920.80210372483,15.9667041660618,2.4052692021896,1.4052692021896,1.32244408845887,3.19,"0153"
"6396","RIKO_01",11M 0S,15.83,7.04,23.1004375797459,14.3104375797459,8.79,3.32,2610,10021.8655147584,15.646302075773,2.43404604592044,1.43404604592044,1.3478980210082,3.02,"0153"
"6397","RIKO_01",12M 0S,15.66,7.04,22.9304375797459,14.3104375797459,8.62,3.32,2610,10120.2065219245,15.3437001016113,2.46232769647804,1.46232769647804,1.37285421817224,2.84,"0153"
"6398","RIKO_01",13M 0S,15.49,7.04,22.7604375797459,14.3104375797459,8.45,3.32,2610,10221.5004861982,15.0410981274496,2.49174730693973,1.49174730693973,1.39875197114117,2.67,"0153"
"6399","RIKO_01",14M 0S,15.32,7.04,22.5904375797459,14.3104375797459,8.28,3.32,2610,10325.898213378,14.7384961532879,2.52237496903873,1.52237496903873,1.42564558942004,2.49,"0153"
"6400","RIKO_01",15M 0S,15.15,7.04,22.4204375797459,14.3104375797459,8.11,3.32,2610,10433.5615165014,14.4358941791261,2.554286651497,1.554286651497,1.45359364120163,2.32,"0153"
"6401","RIKO_01",16M 0S,14.98,7.04,22.2504375797459,14.3104375797459,7.94,3.32,2610,10544.6642708236,14.1332922049644,2.58756482917389,1.58756482917389,1.48265937914544,2.15,"0153"
"6402","RIKO_01",17M 0S,14.81,7.04,22.0804375797459,14.3104375797459,7.77,3.32,2610,10659.3935950725,13.8306902308027,2.62229919480575,1.62229919480575,1.51291121828148,1.98,"0153"
"6403","RIKO_01",18M 0S,14.64,7.04,21.9104375797459,14.3104375797459,7.6,3.32,2610,10777.951177239,13.528088256641,2.65858746626851,1.65858746626851,1.54442327363908,1.8,"0153"
"6404","RIKO_01",19M 0S,14.47,7.04,21.7404375797459,14.3104375797459,7.43,3.32,2610,10900.5547662792,13.2254862824793,2.69653630466227,1.69653630466227,1.5772759664936,1.63,"0153"
"6405","RIKO_01",20M 0S,14.31,7.04,21.5804375797459,14.3104375797459,7.27,3.32,2610,11019.8530360142,12.9406844244448,2.73387410503999,1.73387410503999,1.60949899889386,1.46,"0153"
"6406","RIKO_02",0S,17.16,7.51,24.4304375797459,14.7804375797459,9.64,3.32,2610,9569.83590957021,17.1593119465815,2.35739260826148,1.35635526386314,1.28166326739031,5,"0153"
"6407","RIKO_02",1M 0S,16.98,7.51,24.2504375797459,14.7804375797459,9.47,3.32,2610,9655.34994036782,16.8567099724198,2.38070377440768,1.38070377440768,1.30338248865346,4.82,"0153"
"6408","RIKO_02",2M 0S,16.8,7.51,24.0704375797459,14.7804375797459,9.29,3.32,2610,9748.44063045528,16.5363078821309,2.40745583892795,1.40745583892795,1.32719630833645,4.63,"0153"
"6409","RIKO_02",3M 0S,16.63,7.51,23.9004375797459,14.7804375797459,9.12,3.32,2610,9838.87830577193,16.2337059079692,2.43369130960973,1.43369130960973,1.35050018883362,4.45,"0153"
"6410","RIKO_02",4M 0S,16.45,7.51,23.7204375797459,14.7804375797459,8.94,3.32,2610,9937.43380375572,15.9133038176804,2.46255757758844,1.46255757758844,1.37608378196848,4.27,"0153"
"6411","RIKO_02",5M 0S,16.28,7.51,23.5504375797459,14.7804375797459,8.77,3.32,2610,10033.2864478259,15.6107018435187,2.49090818057477,1.49090818057477,1.40115229941936,4.09,"0153"
"6412","RIKO_02",6M 0S,16.1,7.51,23.3704375797459,14.7804375797459,8.59,3.32,2610,10137.8631911015,15.2902997532298,2.52214956270555,1.52214956270555,1.42871054772341,3.91,"0153"
"6413","RIKO_02",7M 0S,15.93,7.51,23.2004375797459,14.7804375797459,8.42,3.32,2610,10239.6936192289,14.9876977790681,2.55288179853215,1.55288179853215,1.45575200411201,3.73,"0153"
"6414","RIKO_02",8M 0S,15.76,7.51,23.0304375797459,14.7804375797459,8.25,3.32,2610,10344.6555371273,14.6850958049064,2.58488057498675,1.58488057498675,1.48383684565926,3.55,"0153"
"6415","RIKO_02",9M 0S,15.59,7.51,22.8604375797459,14.7804375797459,8.08,3.32,2610,10452.9128064197,14.3824938307447,2.618225834609,1.618225834609,1.51302664828625,3.37,"0153"
"6416","RIKO_02",10M 0S,15.42,7.51,22.6904375797459,14.7804375797459,7.9,3.32,2610,10571.3259171009,14.0620917404558,2.6563626257773,1.65509680299249,1.54521187920418,3.19,"0153"
"6417","RIKO_02",11M 0S,15.25,7.51,22.5204375797459,14.7804375797459,7.73,3.32,2610,10686.9372936906,13.7594897662941,2.69278974691341,1.69149608585261,1.57689211832824,3.02,"0153"
"6418","RIKO_02",12M 0S,15.08,7.51,22.3504375797459,14.7804375797459,7.56,3.32,2610,10806.4266593013,13.4568877921324,2.7308551248202,1.72953237349745,1.60989857690406,2.84,"0153"
"6419","RIKO_02",13M 0S,14.91,7.51,22.1804375797459,14.7804375797459,7.4,3.32,2610,10922.6281363693,13.1720859340978,2.76692766805955,1.76692766805955,1.64225105543696,2.67,"0153"
"6420","RIKO_02",14M 0S,14.74,7.51,22.0104375797459,14.7804375797459,7.23,3.32,2610,11050.2946769818,12.8694839599361,2.80847368515086,1.80847368515086,1.67808140160412,2.49,"0153"
"6421","RIKO_02",15M 0S,14.57,7.51,21.8404375797459,14.7804375797459,7.06,3.32,2610,11182.5450791666,12.5668819857744,2.85202050193211,1.85202050193211,1.71551010080427,2.32,"0153"
"6422","RIKO_02",16M 0S,14.4,7.51,21.6704375797459,14.7804375797459,6.89,3.32,2610,11319.6603825211,12.2642800116127,2.89771621823522,1.89771621823522,1.7546465441501,2.15,"0153"
"6423","RIKO_02",17M 0S,14.24,7.51,21.5104375797459,14.7804375797459,6.72,3.32,2610,11461.9463567805,11.961678037451,2.94721201542272,1.94572392018463,1.79561033808802,1.98,"0153"
"6424","RIKO_02",18M 0S,14.07,7.51,21.3404375797459,14.7804375797459,6.56,3.32,2610,11600.8841126494,11.6768761794165,2.99318060116474,1.99318060116474,1.83595096722692,1.8,"0153"
"6425","RIKO_02",19M 0S,13.91,7.51,21.1804375797459,14.7804375797459,6.39,3.32,2610,11754.186548139,11.3742742052548,3.04777226035066,2.04620731512374,1.88084753068848,1.63,"0153"
"6426","RIKO_02",20M 0S,13.74,7.51,21.0104375797459,14.7804375797459,6.23,3.32,2610,11904.1662857956,11.0894723472202,3.09875838581713,2.09875838581713,1.92515623631556,1.46,"0153"
"6427","RIKO_01",0S,17.78,7.17,25.0504375797459,14.4404375797459,10.61,3.32,2610,9121.90019392745,18.885923210916,2.20030770439592,1.20030770439592,1.13994803732564,5,"0154"
"6428","RIKO_01",1M 0S,17.6,7.17,24.8704375797459,14.4404375797459,10.43,3.32,2610,9200.27595567624,18.5655211206271,2.22102250658108,1.22102250658108,1.15861565837841,4.82,"0154"
"6429","RIKO_01",2M 0S,17.42,7.17,24.6904375797459,14.4404375797459,10.25,3.32,2610,9280.70729011955,18.2451190303382,2.24246485303812,1.24246485303812,1.17790485467804,4.63,"0154"
"6430","RIKO_01",3M 0S,17.24,7.17,24.5104375797459,14.4404375797459,10.07,3.32,2610,9363.28565049633,17.9247169400494,2.26467375805767,1.26467375805767,1.19784719668483,4.45,"0154"
"6431","RIKO_01",4M 0S,17.06,7.17,24.3304375797459,14.4404375797459,9.89,3.32,2610,9448.10828964087,17.6043148497605,2.28769107620229,1.28769107620229,1.21847642967534,4.27,"0154"
"6432","RIKO_01",5M 0S,16.88,7.17,24.1504375797459,14.4404375797459,9.71,3.32,2610,9535.27874158441,17.2839127594716,2.31156176556547,1.31156176556547,1.23982866429665,4.09,"0154"
"6433","RIKO_01",6M 0S,16.71,7.17,23.9804375797459,14.4404375797459,9.53,3.32,2610,9624.90735295621,16.9635106691828,2.33738349880805,1.33633418086471,1.26194258751335,3.91,"0154"
"6434","RIKO_01",7M 0S,16.53,7.17,23.8004375797459,14.4404375797459,9.36,3.32,2610,9711.91971833502,16.660908695021,2.36060520765392,1.36060520765392,1.28356470927699,3.73,"0154"
"6435","RIKO_01",8M 0S,16.36,7.17,23.6304375797459,14.4404375797459,9.18,3.32,2610,9806.67239839344,16.3405066047322,2.38837306575607,1.38728374113733,1.30728124912486,3.55,"0154"
"6436","RIKO_01",9M 0S,16.18,7.17,23.4504375797459,14.4404375797459,9.01,3.32,2610,9898.75584957975,16.0379046305705,2.41345890606445,1.41345890606445,1.33049923838746,3.37,"0154"
"6437","RIKO_01",10M 0S,16.01,7.17,23.2804375797459,14.4404375797459,8.83,3.32,2610,9999.14016688486,15.7175025402816,2.44340484072941,1.44227233789815,1.3559991440151,3.19,"0154"
"6438","RIKO_01",11M 0S,15.83,7.17,23.1004375797459,14.4404375797459,8.66,3.32,2610,10096.8071691772,15.4149005661199,2.47058484337652,1.47058484337652,1.3809964332943,3.02,"0154"
"6439","RIKO_01",12M 0S,15.66,7.17,22.9304375797459,14.4404375797459,8.49,3.32,2610,10197.3931401669,15.1122985919582,2.50003118299655,1.50003118299655,1.40693266111679,2.84,"0154"
"6440","RIKO_01",13M 0S,15.49,7.17,22.7604375797459,14.4404375797459,8.32,3.32,2610,10301.0464367611,14.8096966177965,2.53068085861066,1.53068085861066,1.43386174211429,2.67,"0154"
"6441","RIKO_01",14M 0S,15.32,7.17,22.5904375797459,14.4404375797459,8.15,3.32,2610,10407.9261914832,14.5070946436348,2.56260917099886,1.56260917099886,1.46184179923072,2.49,"0154"
"6442","RIKO_01",15M 0S,15.15,7.17,22.4204375797459,14.4404375797459,7.98,3.32,2610,10518.2033401033,14.2044926694731,2.59589783754896,1.59589783754896,1.49093558249436,2.32,"0154"
"6443","RIKO_01",16M 0S,14.98,7.17,22.2504375797459,14.4404375797459,7.81,3.32,2610,10632.0617716417,13.9018906953114,2.630635690607,1.630635690607,1.52121093881225,2.15,"0154"
"6444","RIKO_01",17M 0S,14.81,7.17,22.0804375797459,14.4404375797459,7.64,3.32,2610,10749.6996183529,13.5992887211497,2.66691946906292,1.66691946906292,1.55274134018955,1.98,"0154"
"6445","RIKO_01",18M 0S,14.64,7.17,21.9104375797459,14.4404375797459,7.47,3.32,2610,10871.3307062798,13.296686746988,2.70485471802419,1.70485471802419,1.5856064790304,1.8,"0154"
"6446","RIKO_01",19M 0S,14.47,7.17,21.7404375797459,14.4404375797459,7.3,3.32,2610,10997.1861905484,12.9940847728262,2.74455681419736,1.74455681419736,1.61989294067381,1.63,"0154"
"6447","RIKO_01",20M 0S,14.31,7.17,21.5804375797459,14.4404375797459,7.13,3.32,2610,11127.516403869,12.6914827986645,2.7875546625022,1.78615213795802,1.65569496511388,1.46,"0154"
"6448","RIKO_02",0S,17.16,7.65,24.4304375797459,14.9204375797459,9.51,3.32,2610,9635.02286531495,16.9279104369284,2.3896177438108,1.3896177438108,1.3121063266995,5,"0154"
"6449","RIKO_02",1M 0S,16.98,7.65,24.2504375797459,14.9204375797459,9.33,3.32,2610,9727.52120585144,16.6075083466396,2.41642708935056,1.41642708935056,1.33598259592961,4.82,"0154"
"6450","RIKO_02",2M 0S,16.8,7.65,24.0704375797459,14.9204375797459,9.16,3.32,2610,9817.37253512618,16.3049063724779,2.44162278860706,1.44271449166383,1.35934423466213,4.63,"0154"
"6451","RIKO_02",3M 0S,16.63,7.65,23.9004375797459,14.9204375797459,8.98,3.32,2610,9915.27673314656,15.984504282189,2.47163304494885,1.47163304494885,1.38498741664564,4.45,"0154"
"6452","RIKO_02",4M 0S,16.45,7.65,23.7204375797459,14.9204375797459,8.81,3.32,2610,10010.4834946014,15.6819023080273,2.4988949765767,1.50003005035649,1.41011044630542,4.27,"0154"
"6453","RIKO_02",5M 0S,16.28,7.65,23.5504375797459,14.9204375797459,8.63,3.32,2610,10114.3414350674,15.3615002177384,2.53131688802325,1.53131688802326,1.43772419373211,4.09,"0154"
"6454","RIKO_02",6M 0S,16.1,7.65,23.3704375797459,14.9204375797459,8.46,3.32,2610,10215.4576240169,15.0588982435767,2.56090599806628,1.5620880311632,1.46481560266469,3.91,"0154"
"6455","RIKO_02",7M 0S,15.93,7.65,23.2004375797459,14.9204375797459,8.29,3.32,2610,10319.6684099673,14.756296269415,2.59291492685654,1.59412119947415,1.49294760053843,3.73,"0154"
"6456","RIKO_02",8M 0S,15.76,7.65,23.0304375797459,14.9204375797459,8.11,3.32,2610,10433.5615165014,14.4358941791261,2.62950243448097,1.62950243448097,1.52393663987449,3.55,"0154"
"6457","RIKO_02",9M 0S,15.59,7.65,22.8604375797459,14.9204375797459,7.94,3.32,2610,10544.6642708236,14.1332922049644,2.66439102564744,1.66439102564744,1.5544089409097,3.37,"0154"
"6458","RIKO_02",10M 0S,15.42,7.65,22.6904375797459,14.9204375797459,7.77,3.32,2610,10659.3935950725,13.8306902308027,2.70080627331283,1.70080627331283,1.5861247415133,3.19,"0154"
"6459","RIKO_02",11M 0S,15.25,7.65,22.5204375797459,14.9204375797459,7.6,3.32,2610,10777.951177239,13.528088256641,2.73885062416325,1.73885062416325,1.61916174332455,3.02,"0154"
"6460","RIKO_02",12M 0S,15.08,7.65,22.3504375797459,14.9204375797459,7.43,3.32,2610,10900.5547662792,13.2254862824793,2.77863590089377,1.77863590089377,1.65360425940363,2.84,"0154"
"6461","RIKO_02",13M 0S,14.91,7.65,22.1804375797459,14.9204375797459,7.26,3.32,2610,11027.4398548378,12.9228843083176,2.82028439995051,1.82028439995051,1.68954393269955,2.67,"0154"
"6462","RIKO_02",14M 0S,14.74,7.65,22.0104375797459,14.9204375797459,7.09,3.32,2610,11158.8615825927,12.6202823341559,2.86393014719897,1.86393014719897,1.72708055029122,2.49,"0154"
"6463","RIKO_02",15M 0S,14.57,7.65,21.8404375797459,14.9204375797459,6.93,3.32,2610,11286.94453265,12.3354804761214,2.90552160802896,1.90696460947196,1.76396529175809,2.32,"0154"
"6464","RIKO_02",16M 0S,14.4,7.65,21.6704375797459,14.9204375797459,6.76,3.32,2610,11427.9849595931,12.0328785019596,2.95344153012436,1.95492082006519,1.80492166064916,2.15,"0154"
"6465","RIKO_02",17M 0S,14.24,7.65,21.5104375797459,14.9204375797459,6.59,3.32,2610,11574.4483378144,11.7302765277979,3.00535125093182,2.00535125093182,1.84782511655815,1.98,"0154"
"6466","RIKO_02",18M 0S,14.07,7.65,21.3404375797459,14.9204375797459,6.43,3.32,2610,11717.5690555813,11.4454746697634,3.05369591658487,2.05525112653821,1.89011068946581,1.8,"0154"
"6467","RIKO_02",19M 0S,13.91,7.65,21.1804375797459,14.9204375797459,6.26,3.32,2610,11875.607668999,11.1428726956017,3.11106465553366,2.11106465553366,1.93721249480909,1.63,"0154"
"6468","RIKO_02",20M 0S,13.74,7.65,21.0104375797459,14.9204375797459,6.1,3.32,2610,12030.3452384949,10.8580708375671,3.16479749895749,2.16643684321979,1.98373960073441,1.46,"0154"
"6469","RIKO_01",0S,17.78,7.19,25.0504375797459,14.4604375797459,10.59,3.32,2610,9130.50982320966,18.8503229786616,2.20446314859685,1.20446314859685,1.14378589161259,5,"0155"
"6470","RIKO_01",1M 0S,17.6,7.19,24.8704375797459,14.4604375797459,10.41,3.32,2610,9209.10963601718,18.5299208883728,2.22528960073398,1.22528960073398,1.16255050374852,4.82,"0155"
"6471","RIKO_01",2M 0S,17.42,7.19,24.6904375797459,14.4604375797459,10.23,3.32,2610,9289.77491054348,18.2095187980839,2.24684894854748,1.24684894854748,1.18194107856628,4.63,"0155"
"6472","RIKO_01",3M 0S,17.24,7.19,24.5104375797459,14.4604375797459,10.05,3.32,2610,9372.59772206732,17.889116707795,2.26918057150654,1.26918057150654,1.20198946928931,4.45,"0155"
"6473","RIKO_01",4M 0S,17.06,7.19,24.3304375797459,14.4604375797459,9.87,3.32,2610,9457.6759966896,17.5687146175062,2.29232672174678,1.29232672174678,1.22272972764314,4.27,"0155"
"6474","RIKO_01",5M 0S,16.88,7.19,24.1504375797459,14.4604375797459,9.7,3.32,2610,9540.19256759548,17.2661126433445,2.31394481893203,1.31497574676708,1.24298583996848,4.09,"0155"
"6475","RIKO_01",6M 0S,16.71,7.19,23.9804375797459,14.4604375797459,9.52,3.32,2610,9629.9611245583,16.9457105530556,2.3398387335757,1.3398387335757,1.26517806580139,3.91,"0155"
"6476","RIKO_01",7M 0S,16.53,7.19,23.8004375797459,14.4604375797459,9.34,3.32,2610,9722.31235878138,16.6253084627667,2.36566003679237,1.36566003679237,1.28817713544756,3.73,"0155"
"6477","RIKO_01",8M 0S,16.36,7.19,23.6304375797459,14.4604375797459,9.17,3.32,2610,9812.01809102178,16.322706488605,2.39097761653661,1.39097761653661,1.31067967825245,3.55,"0155"
"6478","RIKO_01",9M 0S,16.18,7.19,23.4504375797459,14.4604375797459,8.99,3.32,2610,9909.76058432845,16.0023043983162,2.41882811386437,1.41882811386437,1.33537894834979,3.37,"0155"
"6479","RIKO_01",10M 0S,16.01,7.19,23.2804375797459,14.4604375797459,8.82,3.32,2610,10004.8070078991,15.6997024241545,2.44617514100235,1.44617514100235,1.35957628407238,3.19,"0155"
"6480","RIKO_01",11M 0S,15.83,7.19,23.1004375797459,14.4604375797459,8.65,3.32,2610,10102.6417880803,15.3971004499927,2.47344101082551,1.47459708018968,1.38466672422907,3.02,"0155"
"6481","RIKO_01",12M 0S,15.66,7.19,22.9304375797459,14.4604375797459,8.47,3.32,2610,10209.4254666418,15.0766983597039,2.50593444434955,1.50593444434955,1.412262571515,2.84,"0155"
"6482","RIKO_01",13M 0S,15.49,7.19,22.7604375797459,14.4604375797459,8.3,3.32,2610,10313.4498686313,14.7740963855422,2.53677888477599,1.53677888477599,1.43935467439874,2.67,"0155"
"6483","RIKO_01",14M 0S,15.32,7.19,22.5904375797459,14.4604375797459,8.13,3.32,2610,10420.7202051536,14.4714944113805,2.56891325260033,1.56891325260033,1.46750654870453,2.49,"0155"
"6484","RIKO_01",15M 0S,15.15,7.19,22.4204375797459,14.4604375797459,7.96,3.32,2610,10531.4088736656,14.1688924372188,2.60242019392471,1.60242019392471,1.49678161809877,2.32,"0155"
"6485","RIKO_01",16M 0S,14.98,7.19,22.2504375797459,14.4604375797459,7.79,3.32,2610,10645.7013690032,13.866290463057,2.63738956914515,1.63738956914515,1.5272484701794,2.15,"0155"
"6486","RIKO_01",17M 0S,14.81,7.19,22.0804375797459,14.4604375797459,7.62,3.32,2610,10763.7975911236,13.5636884888953,2.67391925769563,1.67391925769563,1.55898139295264,1.98,"0155"
"6487","RIKO_01",18M 0S,14.64,7.19,21.9104375797459,14.4604375797459,7.45,3.32,2610,10885.9133160627,13.2610865147336,2.7121160729719,1.7121160729719,1.59206097960976,1.8,"0155"
"6488","RIKO_01",19M 0S,14.47,7.19,21.7404375797459,14.4604375797459,7.28,3.32,2610,11012.2818547453,12.9584845405719,2.75209680544515,1.75209680544515,1.62657481196853,1.63,"0155"
"6489","RIKO_01",20M 0S,14.31,7.19,21.5804375797459,14.4604375797459,7.12,3.32,2610,11135.3279291581,12.6736826825374,2.79146976736527,1.79146976736527,1.66045387289427,1.46,"0155"
"6490","RIKO_02",0S,17.16,7.66,24.4304375797459,14.9304375797459,9.5,3.32,2610,9640.09259619211,16.9101103208013,2.39213313090955,1.39213313090955,1.31440423332187,5,"0155"
"6491","RIKO_02",1M 0S,16.98,7.66,24.2504375797459,14.9304375797459,9.32,3.32,2610,9732.73843401192,16.5897082305124,2.41901982227904,1.41901982227904,1.33834652152369,4.82,"0155"
"6492","RIKO_02",2M 0S,16.8,7.66,24.0704375797459,14.9304375797459,9.14,3.32,2610,9828.10777347309,16.2693061402235,2.44696550805697,1.44696550805697,1.36317722517473,4.63,"0155"
"6493","RIKO_02",3M 0S,16.63,7.66,23.9004375797459,14.9304375797459,8.97,3.32,2610,9920.80210372483,15.9667041660618,2.47438848870019,1.47438848870019,1.38748955569177,4.45,"0155"
"6494","RIKO_02",4M 0S,16.45,7.66,23.7204375797459,14.9304375797459,8.79,3.32,2610,10021.8655147584,15.646302075773,2.50458074444149,1.50458074444149,1.41419546021483,4.27,"0155"
"6495","RIKO_02",5M 0S,16.28,7.66,23.5504375797459,14.9304375797459,8.62,3.32,2610,10120.2065219245,15.3437001016113,2.53425345053836,1.53425345053836,1.44037914784071,4.09,"0155"
"6496","RIKO_02",6M 0S,16.1,7.66,23.3704375797459,14.9304375797459,8.44,3.32,2610,10227.5540848847,15.0232980113224,2.56697449569203,1.56697449569203,1.4691809893499,3.91,"0155"
"6497","RIKO_02",7M 0S,15.93,7.66,23.2004375797459,14.9304375797459,8.27,3.32,2610,10332.1393128982,14.7206960371607,2.59918557964216,1.59918557964216,1.49746072115867,3.73,"0155"
"6498","RIKO_02",8M 0S,15.76,7.66,23.0304375797459,14.9304375797459,8.1,3.32,2610,10440,14.418094062999,2.6327487337828,1.6327487337828,1.52685051269845,3.55,"0155"
"6499","RIKO_02",9M 0S,15.59,7.66,22.8604375797459,14.9304375797459,7.93,3.32,2610,10551.3107664541,14.1154920888373,2.66775091344775,1.66775091344775,1.55741703191442,3.37,"0155"
"6500","RIKO_02",10M 0S,15.42,7.66,22.6904375797459,14.9304375797459,7.76,3.32,2610,10666.2595497909,13.8128901146756,2.70428669376813,1.70428669376813,1.58923239439953,3.19,"0155"
